Palavra,Link,Instituicao
hoje2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hoje2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
holanda,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/holandaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
holandes,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/holandesSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
homem,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/homemSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
homossexual,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/homossexualSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
honestidade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/honestidadeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
honesto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/honestoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
honrar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/honrarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hoquei,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hoqueiSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hora-extra,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hora-extraSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hora1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hora1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hora2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hora2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hora3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hora3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
horizontal,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/horizontalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
horrivel,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/horrivelSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
horror,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/horrorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hortela,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hortelaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hospedar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hospedarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hospital,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hospitalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hostia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hostiaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
hotel,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/hotelSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
humilde,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/humildeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
humilhado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/humilhadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
humilhar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/humilharSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
humor,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/humorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
humorado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/humoradoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
i,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/iSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
iceberg,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/icebergSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ida,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/idaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
idade1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/idade1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
idade2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/idade2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
idade3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/idade3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ideia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ideiaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
idem,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/idemSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
identico,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/identicoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
identidade1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/identidadeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
idioma,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/idiomaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
idiota,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/idiotaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
idoso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/idosoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ignorante,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ignoranteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ignorar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ignorarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
igreja,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/igrejaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
igual1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/igualSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
igual2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/igual2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
igual3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/igual3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ilegal,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ilegalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ilegal2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ilegal2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ilegivel,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ilegivelSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ilha,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ilhaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
iluminar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/iluminarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ilustracao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ilustracaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ilustrar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ilustrarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imagem1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imagem1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imaginar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imaginarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imediatamente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imediatamenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imenso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imensoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imergir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imergirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imitar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imitarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imparcial,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imparcialSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impedir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impedirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imperador,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imperadorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imperfeito,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imperfeitoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imperio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imperioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
implante coclear,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/implante_coclearSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
implorar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/implorarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impor,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imporSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
importado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/importadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
importar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/importarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
importunar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/importunarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impossivel,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impossivelSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imposto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impostoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impotencia sexual,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impotenciaL_sexualSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imprensar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imprensarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impressao digital,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impressao_digitalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impressionante,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impressionanteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impressionar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impressionarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impressora,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impressoraSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imprimir1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imprimir1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imprimir2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imprimir2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
impureza,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/impurezaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
imundo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/imundoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inalar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inalarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inaugurar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inaugurarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incendiar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incendiarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incendio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incendioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incenso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incensoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incentivar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incentivarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inchar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incharSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incinerar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incinerarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inclinar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inclinarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incluido,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incluidoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incluir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incluirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inclusao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inclusaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incluso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inclusoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incomodar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incomodarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
incorporado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incorporadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inculto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/incultoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
indeciso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/indecisoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
independencia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/independenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
independente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/independenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
indiano,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/indianoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
indicador,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/indicadorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
indicar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/indicarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
indiferente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/indiferenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
indigestao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/indigestaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
indiscreto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/indiscretoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
individual,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/individualSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
individuo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/individuoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
infantil,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/infantilSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
infeliz,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/infelizSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inferior,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inferiorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inferno,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/infernoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inflacao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inflacaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inflamar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inflamarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
influenciar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/influenciarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
influenza,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/influenzaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
informacao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/informacaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
informar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/informarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
informatica,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/informaticaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ingenuo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ingenuoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ingerir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ingerirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inglaterra,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inglaterraSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ingles1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inglesSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ingles2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ingles2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ingressar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ingressarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
ingresso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ingressoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inicio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inicioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inimigo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inimigoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
injecao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/injecaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
injetar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/injetarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inocente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inocenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inodoro,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inodoroSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inofensivo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inofensivoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inquerito,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inqueritoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
insano,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insanoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inscrever,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inscreverSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inscricao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inscricaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inserir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inserirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inseto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insetoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
insignia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insigniaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
insignificante1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insignificanteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
insignificante2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insignificante2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
insistir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insistirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
insonia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insoniaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inspetor,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inspetorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
instalar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/instalarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
instinto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/instintoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
instruir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/instruirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
instrutor,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/instrutorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
insulto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/insultoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
integracao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/integracaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
integrar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/integrarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inteiro,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inteiroSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
intelectual,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/intelectualSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
inteligente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inteligenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
intencao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/inteligenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
